carat,cut,color,clarity,depth,table,x,y,z,price
0.26,Very Good,D,VVS2,62.8,60.0,4.01,4.05,2.53,554
0.32,Ideal,G,VS2,61.5,57.0,4.4,4.41,2.71,561
0.79,Ideal,I,VVS2,61.7,56.0,5.94,5.95,3.67,4092
0.71,Ideal,G,VS2,62.9,56.0,5.73,5.68,3.59,2443
1.0,Very Good,E,SI1,63.1,59.0,6.34,6.4,4.02,5175
0.31,Ideal,D,VVS2,61.9,57.0,4.31,4.35,2.68,766
1.55,Ideal,F,SI1,61.9,55.0,7.47,7.42,4.61,14220
1.01,Ideal,D,SI2,61.6,57.0,6.42,6.46,3.97,4916
1.43,Very Good,H,SI1,62.8,58.0,7.08,7.13,4.46,8069
0.32,Ideal,F,VS2,61.4,57.0,4.4,4.43,2.71,660
1.37,Premium,G,SI2,59.6,60.0,7.24,7.18,4.3,6495
1.01,Premium,G,VS1,60.8,58.0,6.44,6.51,3.94,6499
0.72,Ideal,G,SI2,62.3,54.0,5.76,5.79,3.6,2295
0.9,Very Good,I,SI2,61.5,57.0,6.16,6.19,3.8,3503
0.33,Premium,E,VS2,62.0,60.0,4.46,4.41,2.75,829
1.01,Fair,G,VS2,64.4,58.0,6.25,6.18,4.0,4887
0.32,Ideal,E,VS2,62.1,54.0,4.42,4.4,2.74,900
0.53,Ideal,G,SI1,61.8,58.0,5.16,5.19,3.2,1255
0.3,Very Good,H,SI1,60.8,61.0,4.25,4.3,2.6,421
0.81,Ideal,E,SI2,60.2,57.0,6.1,6.06,3.66,2938
1.02,Ideal,H,SI1,61.7,57.0,6.45,6.48,3.99,5047
0.3,Ideal,F,VVS2,61.7,56.0,4.32,4.34,2.67,694
0.72,Ideal,H,VS2,62.8,57.0,5.74,5.7,3.59,2376
0.9,Ideal,E,VS2,62.3,57.0,6.16,6.19,3.85,6018
0.38,Very Good,F,VS2,61.9,54.8,4.63,4.69,2.89,906
0.5,Very Good,D,SI2,63.4,59.0,5.03,5.0,3.18,1243
0.3,Very Good,G,VVS2,60.4,59.0,4.33,4.35,2.62,598
0.7,Fair,J,VS2,64.6,58.0,5.58,5.56,3.6,1672
0.74,Ideal,F,VS2,60.8,57.0,5.85,5.87,3.56,3246
0.93,Premium,F,SI2,60.0,60.0,6.36,6.31,3.8,3333
0.33,Premium,E,VS2,62.0,59.0,4.41,4.39,2.73,928
0.3,Good,D,SI2,63.3,57.0,4.26,4.3,2.71,447
0.73,Very Good,E,SI1,58.6,57.0,5.91,6.0,3.49,2441
0.3,Ideal,D,SI1,61.0,56.0,4.3,4.33,2.63,552
0.71,Ideal,G,SI1,61.4,55.0,5.75,5.79,3.54,2423
0.52,Premium,G,VS1,61.1,58.0,5.19,5.16,3.16,1815
0.85,Ideal,G,SI1,62.2,56.0,6.04,6.09,3.77,3670
0.31,Premium,E,SI1,,60.0,4.42,4.36,2.6,698
0.4,Ideal,D,VVS1,61.6,56.0,4.74,4.77,2.93,1637
0.31,Premium,D,SI1,60.9,60.0,4.38,4.39,2.67,571
0.73,Ideal,E,SI2,62.1,57.0,5.75,5.71,3.56,2155
1.02,Very Good,I,VS2,59.3,59.0,6.56,6.6,3.9,4532
0.32,Ideal,E,VVS1,61.6,56.0,4.41,4.42,2.72,954
0.31,Premium,I,SI1,,59.0,4.32,4.29,2.68,523
1.47,Fair,F,SI2,65.9,59.0,6.99,6.94,4.59,6108
0.34,Very Good,I,VS2,62.1,57.0,4.44,4.48,2.77,477
0.74,Ideal,F,VVS2,61.5,55.0,5.85,5.82,3.59,3879
0.3,Ideal,F,IF,61.3,56.0,4.33,4.35,2.66,886
1.27,Ideal,H,SI1,60.6,57.0,7.07,7.0,4.26,6785
1.2,Good,E,SI1,64.0,61.0,6.67,6.61,4.25,7096
2.04,Ideal,I,SI2,62.8,57.0,8.11,8.07,5.08,10282
1.52,Ideal,H,VS2,62.4,58.0,7.3,7.37,4.58,11272
0.38,Ideal,E,VVS2,61.9,57.0,4.63,4.65,2.87,1100
0.81,Ideal,D,VS2,62.1,56.0,6.01,5.98,3.72,4087
1.16,Ideal,I,SI1,62.4,57.0,6.71,6.75,4.2,5107
0.36,Premium,E,SI1,62.2,59.0,4.53,4.57,2.83,589
0.3,Ideal,F,SI1,62.4,55.0,4.3,4.32,2.69,475
1.31,Ideal,G,VVS2,60.9,56.0,7.17,7.07,4.32,11531
1.51,Good,J,VS1,60.6,55.0,7.3,7.36,4.44,7848
0.41,Ideal,G,VVS2,61.1,55.0,4.8,4.83,2.94,1007
2.0,Premium,H,SI2,62.5,58.0,8.14,8.03,5.05,12940
2.74,Very Good,J,SI2,61.5,62.0,8.87,8.9,5.46,17164
1.52,Premium,J,VS1,62.4,59.0,7.31,7.36,4.58,8110
1.32,Good,J,VS1,62.6,62.0,6.92,7.01,4.36,6147
0.9,Good,G,SI1,65.2,58.0,6.0,6.06,3.93,3669
0.75,Very Good,J,SI1,63.1,57.0,5.79,5.74,3.64,1958
1.26,Ideal,G,VVS2,60.7,56.0,7.05,7.03,4.27,10556
0.41,Good,E,SI1,63.5,57.0,4.69,4.73,2.99,755
0.9,Very Good,E,VS2,62.2,59.0,6.13,6.18,3.83,4580
0.57,Ideal,E,SI1,61.9,56.0,5.35,5.32,3.3,1728
0.23,Ideal,G,IF,61.7,55.0,3.94,3.98,2.44,536
0.31,Ideal,E,SI1,63.0,57.0,4.32,4.29,2.71,698
0.48,Ideal,I,SI1,62.5,54.0,5.04,5.07,3.16,841
1.02,Ideal,G,SI1,62.8,57.0,6.38,6.35,4.0,5055
1.02,Premium,H,VS2,61.8,58.0,6.49,6.43,3.99,5100
0.63,Fair,E,SI1,64.6,57.7,5.36,5.41,3.47,1952
0.47,Ideal,D,VVS1,61.9,54.0,4.98,5.0,3.09,2378
0.56,Ideal,D,VS2,61.5,57.0,5.33,5.28,3.26,2066
1.5,Ideal,H,VS2,62.8,57.0,7.3,7.25,4.57,11159
0.9,Ideal,E,SI2,62.1,56.0,6.25,6.19,3.86,3804
0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,3468
0.32,Very Good,G,VS1,62.8,59.0,4.33,4.37,2.73,645
0.4,Very Good,J,VVS1,61.2,55.0,4.75,4.8,2.92,772
0.98,Premium,H,I1,59.6,60.0,6.61,6.48,3.89,2046
0.53,Premium,E,SI1,62.1,58.0,5.11,5.19,3.2,1395
0.34,Ideal,D,SI1,62.8,55.0,4.5,4.45,2.81,803
0.38,Ideal,F,IF,60.7,57.0,4.69,4.73,2.86,1212
0.25,Ideal,G,VS1,62.0,54.0,4.06,4.07,2.52,438
0.58,Ideal,F,VS1,60.4,57.0,5.42,5.37,3.26,2245
0.56,Premium,G,VS2,62.5,57.0,5.28,5.25,3.29,1698
0.55,Very Good,G,VVS2,57.1,63.0,5.39,5.47,3.1,1879
2.03,Ideal,J,SI2,62.1,57.0,8.06,8.12,5.02,12716
1.01,Premium,F,SI1,63.0,58.0,6.33,6.29,3.98,4632
0.26,Very Good,D,VVS2,60.4,59.0,4.15,4.19,2.52,597
0.41,Very Good,F,VS2,62.6,58.0,4.75,4.81,2.99,863
1.01,Good,F,SI1,60.5,64.0,6.48,6.45,3.91,4989
0.51,Ideal,E,VS2,61.9,55.0,5.17,5.13,3.19,1781
0.51,Ideal,G,VVS1,62.6,57.0,5.08,5.14,3.2,2005
1.04,Premium,G,VS2,61.8,58.0,6.51,6.46,4.01,6709
1.01,Premium,D,VS2,59.2,56.0,6.48,6.43,3.82,6108
2.0,Premium,G,SI2,61.4,59.0,8.14,8.06,4.97,11544
0.3,Ideal,G,IF,62.6,57.0,4.32,4.28,2.69,956
0.91,Very Good,G,SI1,62.8,56.0,6.16,6.2,3.88,4922
0.9,Good,I,VS2,63.8,55.0,6.07,6.16,3.9,3303
0.3,Fair,G,VVS2,64.4,58.0,4.21,4.17,2.7,819
0.7,Very Good,D,VS1,60.3,58.0,5.76,5.79,3.48,4095
0.3,Ideal,F,VS2,62.7,57.0,4.31,4.27,2.69,776
0.9,Good,D,SI2,59.5,62.0,6.2,6.23,3.7,3798
0.29,Very Good,H,VVS2,62.2,54.0,4.23,4.26,2.64,466
1.51,Premium,I,SI2,60.4,56.0,7.4,7.36,4.46,7577
0.51,Premium,G,SI2,63.0,61.0,5.08,4.99,3.17,1056
0.28,Very Good,H,VS2,59.7,60.0,4.25,4.29,2.55,394
1.01,Very Good,I,SI2,61.8,60.0,6.34,6.37,3.93,3885
1.72,Premium,H,VS2,59.5,60.0,7.79,7.75,4.62,11455
1.1,Ideal,I,VS1,62.3,55.0,6.64,6.6,4.12,5864
1.5,Good,G,SI2,63.7,58.0,7.15,7.22,4.58,7216
0.3,Ideal,J,VS1,59.7,57.0,4.37,4.4,2.62,394
0.26,Ideal,G,VVS2,61.4,56.0,4.11,4.14,2.53,545
1.1,Very Good,G,SI1,59.4,58.0,6.72,6.79,4.01,4997
0.24,Ideal,G,VVS1,62.2,56.0,4.0,4.04,2.5,559
0.35,Ideal,H,IF,62.1,54.0,4.55,4.59,2.84,887
1.23,Premium,H,VS2,62.4,61.0,6.85,6.8,4.26,6957
0.31,Very Good,D,VS1,62.3,56.0,4.33,4.37,2.71,736
0.41,Good,E,SI1,63.9,58.0,4.7,4.72,3.01,755
0.5,Good,D,VS1,64.3,54.0,5.02,5.06,3.24,1795
0.35,Ideal,G,IF,60.2,57.0,4.6,4.64,2.78,959
1.28,Premium,H,SI1,62.0,62.0,6.93,6.87,4.28,6595
0.33,Ideal,E,VS1,61.5,56.0,4.45,4.5,2.75,692
0.51,Premium,I,SI1,62.7,59.0,5.06,5.09,3.18,984
1.7,Premium,J,VS2,62.9,62.0,7.47,7.38,4.67,9225
0.33,Ideal,H,VVS1,62.2,55.0,4.44,4.4,2.75,965
1.7,Ideal,J,VS1,60.9,58.0,7.73,7.68,4.69,10589
0.91,Very Good,F,SI1,63.3,60.0,6.1,6.06,3.85,3195
1.23,Ideal,H,SI2,62.1,55.9,6.82,6.85,4.24,6088
1.5,Premium,F,VS1,62.3,58.0,7.33,7.28,4.55,15291
0.9,Fair,D,SI2,64.7,54.0,6.1,6.04,3.93,3205
0.3,Premium,G,VS1,61.8,59.0,4.34,4.37,2.69,605
0.33,Ideal,F,VVS2,61.9,56.0,4.46,4.42,2.75,1040
0.37,Premium,G,VS1,58.4,59.0,4.76,4.69,2.76,817
1.11,Ideal,E,SI2,60.6,56.0,6.76,6.78,4.1,5962
0.26,Ideal,E,VVS2,61.3,57.0,4.12,4.15,2.53,733
1.01,Very Good,I,SI1,63.5,53.0,6.32,6.4,4.04,4794
1.22,Very Good,J,VS2,60.8,56.0,6.95,6.91,4.21,5160
0.71,Good,G,VS1,58.1,59.0,5.85,5.92,3.42,2628
0.6,Ideal,D,SI1,62.2,56.0,5.44,5.4,3.37,1996
2.25,Very Good,J,SI2,60.6,63.0,8.45,8.38,5.1,8442
1.13,Ideal,F,SI1,59.7,57.0,6.82,6.79,4.06,5342
0.34,Good,H,VS1,64.0,58.0,4.49,4.45,2.86,689
1.77,Premium,J,SI1,61.3,59.0,7.83,7.71,4.76,9704
1.28,Ideal,G,VS1,62.1,57.0,6.91,6.94,4.3,10126
1.21,Fair,H,VS2,64.5,56.0,6.7,6.66,4.31,5041
0.3,Ideal,G,VVS2,61.4,57.0,4.29,4.31,2.64,665
0.39,Ideal,G,IF,61.7,55.0,4.68,4.72,2.9,1154
0.7,Good,H,SI2,61.5,63.0,5.59,5.63,3.45,1899
0.4,Premium,G,VVS1,61.5,58.0,4.74,4.69,2.9,1200
0.47,Fair,E,SI1,65.2,59.0,4.75,4.82,3.12,828
1.0,Ideal,I,SI2,58.8,55.0,6.53,6.46,3.82,3629
0.87,Very Good,H,SI2,61.0,56.0,6.15,6.19,3.77,2993
1.1,Good,I,SI1,63.7,59.0,6.56,6.5,4.16,4497
0.7,Very Good,E,VS2,61.8,59.0,5.65,5.68,3.5,2845
1.24,Ideal,I,SI2,61.9,57.0,6.87,6.92,4.27,5221
0.33,Very Good,G,VVS1,61.2,60.0,4.42,4.44,2.71,868
0.4,Very Good,G,SI1,61.6,59.0,4.66,4.72,2.89,702
0.39,Very Good,G,VS2,63.3,57.0,4.65,4.61,2.93,1009
0.7,Good,E,VS2,59.2,64.0,5.8,5.75,3.42,2559
1.2,Ideal,I,VS1,59.3,57.0,6.95,7.04,4.15,5765
0.44,Ideal,G,VVS1,61.3,56.0,4.91,4.93,3.01,1202
0.2,Premium,E,VS2,59.7,62.0,3.84,3.8,2.28,367
1.01,Premium,H,VS2,61.6,59.0,6.41,6.39,3.94,5260
0.58,Ideal,G,SI2,61.5,55.0,5.38,5.42,3.32,1276
0.52,Premium,G,SI1,62.8,61.0,5.14,5.11,3.22,1338
1.03,Ideal,G,SI1,61.6,55.0,6.48,6.52,4.0,5518
0.32,Ideal,E,VS2,62.3,54.0,4.4,4.37,2.73,900
0.63,Very Good,G,VS1,63.1,58.0,5.42,5.46,3.43,2157
0.26,Premium,E,VVS2,60.8,61.0,4.13,4.12,2.51,724
0.72,Premium,D,SI1,60.4,59.0,5.77,5.72,3.47,2691
0.33,Very Good,E,VS1,58.3,62.0,4.49,4.57,2.64,886
0.52,Ideal,E,VS2,61.3,55.0,5.18,5.2,3.18,1712
0.71,Very Good,F,SI1,62.3,60.0,5.65,5.68,3.53,2436
1.01,Premium,G,SI1,63.0,58.0,6.35,6.29,3.98,4525
1.01,Good,E,SI2,63.3,58.0,6.3,6.36,4.01,4168
1.21,Premium,J,SI1,62.7,57.0,6.77,6.72,4.23,4391
1.0,Premium,E,SI1,59.7,57.0,6.56,6.48,3.89,5322
0.31,Ideal,E,VS2,61.6,56.0,4.37,4.4,2.7,680
0.31,Very Good,E,VS1,61.9,56.0,4.32,4.37,2.69,636
1.5,Very Good,I,SI1,63.1,54.0,7.34,7.31,4.62,8408
0.7,Good,F,VVS1,63.3,56.0,5.64,5.7,3.59,3310
1.14,Very Good,F,SI2,59.2,63.0,6.78,6.86,4.04,5033
0.39,Ideal,H,VVS2,61.4,56.1,4.7,4.73,2.89,853
1.51,Fair,H,SI1,65.4,59.0,7.17,7.11,4.67,9386
0.53,Ideal,I,VS2,62.1,54.0,5.2,5.24,3.24,1046
1.22,Ideal,F,VS1,62.3,57.0,6.79,6.83,4.24,9920
1.08,Premium,G,VS1,62.9,55.0,6.6,6.53,4.13,6982
1.26,Very Good,H,VS2,63.8,52.0,6.89,6.84,4.38,7567
0.27,Premium,E,VS1,61.5,58.0,4.22,4.17,2.58,603
1.86,Very Good,J,VS2,,55.0,7.81,7.9,4.91,10798
0.46,Premium,E,VS2,60.2,60.0,5.01,4.96,3.0,1208
1.0,Good,F,VS2,63.7,59.0,6.27,6.32,4.01,5929
0.7,Good,D,SI1,64.2,60.0,5.59,5.62,3.6,2298
0.32,Very Good,E,VVS2,62.4,56.0,4.34,4.38,2.72,744
0.39,Ideal,H,SI1,61.9,55.7,4.66,4.71,2.9,654
0.35,Ideal,F,SI2,62.8,55.0,4.53,4.48,2.83,591
1.19,Ideal,H,VS2,,59.0,6.82,6.73,4.21,6662
0.43,Premium,G,VVS2,62.3,60.0,4.85,4.78,3.0,1129
0.31,Very Good,E,VVS1,59.9,62.0,4.4,4.41,2.64,763
0.3,Premium,H,VVS1,60.7,58.0,4.38,4.35,2.65,796
1.03,Premium,J,SI1,61.1,61.0,6.49,6.44,3.95,3749
1.5,Very Good,I,SI1,60.7,58.0,7.34,7.4,4.47,8475
0.31,Very Good,G,VS1,63.0,57.0,4.28,4.32,2.71,625
0.45,Ideal,E,VVS2,61.9,56.0,4.91,4.95,3.05,1337
0.3,Premium,F,VVS2,61.1,59.0,4.29,4.32,2.63,737
1.52,Very Good,I,SI2,59.8,62.0,7.41,7.47,4.45,7866
0.24,Ideal,F,VVS1,61.8,55.0,4.0,4.03,2.48,678
1.2,Very Good,G,VS1,60.2,60.0,6.91,7.0,4.19,8442
0.32,Good,D,SI1,,55.0,4.35,4.36,2.78,550
0.9,Good,E,VS2,63.7,54.0,6.13,6.15,3.91,4770
1.24,Very Good,J,SI2,62.8,58.0,6.77,6.83,4.27,4789
0.7,Premium,H,VVS2,62.1,58.0,5.71,5.66,3.53,2536
0.55,Very Good,E,VS2,61.6,60.0,5.23,5.27,3.23,1719
0.42,Very Good,E,SI1,61.4,54.0,4.83,4.87,2.98,728
0.35,Ideal,F,VVS2,60.8,55.0,4.58,4.61,2.79,872
0.9,Very Good,F,SI2,61.4,57.0,6.21,6.24,3.82,3519
0.32,Ideal,F,VVS2,60.8,58.0,4.39,4.43,2.68,837
0.31,Ideal,E,VS1,61.8,55.0,4.36,4.38,2.7,692
0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,1308
0.3,Ideal,F,VVS1,61.7,57.0,4.28,4.31,2.65,1041
1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,6104
1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,4712
0.35,Ideal,H,VS2,61.2,56.0,4.54,4.55,2.78,571
0.91,Very Good,H,VVS2,63.6,56.0,6.11,6.13,3.89,4143
1.01,Premium,H,SI1,59.5,59.0,6.56,6.52,3.89,4771
1.09,Very Good,H,SI1,61.8,58.0,6.58,6.63,4.08,4784
1.01,Premium,H,I1,60.1,58.0,6.49,6.44,3.89,2520
0.32,Premium,J,VS2,61.9,58.0,4.38,4.35,2.7,504
2.01,Ideal,G,SI1,61.6,57.0,8.08,8.0,4.95,12829
0.41,Ideal,E,VS1,62.7,57.0,4.76,4.72,2.97,1153
0.91,Ideal,I,VS2,,56.0,6.18,6.22,3.84,4199
1.22,Premium,H,VS2,61.4,62.0,6.92,6.76,4.22,5944
1.49,Premium,G,VS1,60.8,62.0,7.41,7.36,4.49,12900
0.4,Very Good,F,SI1,,60.0,4.66,4.7,2.91,756
0.59,Ideal,D,SI2,62.3,55.0,5.41,5.38,3.36,1572
0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,1056
0.72,Fair,H,SI2,66.0,60.0,5.58,5.51,3.66,1799
0.3,Ideal,D,SI1,61.0,54.0,4.34,4.35,2.65,552
1.2,Ideal,H,VS2,61.2,59.0,6.84,6.89,4.2,7072
0.31,Ideal,F,IF,61.5,55.0,4.34,4.37,2.68,1061
0.41,Ideal,D,SI1,60.7,55.0,4.83,4.86,2.94,771
0.53,Ideal,H,VS1,62.1,56.0,5.21,5.19,3.23,1607
1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,5038
2.01,Good,F,I1,64.0,56.0,7.93,7.91,5.07,6686
0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,895
0.61,Very Good,I,VVS2,62.0,54.4,5.47,5.51,3.4,1773
0.5,Very Good,G,VVS2,60.6,66.0,5.06,5.1,3.08,1939
1.23,Very Good,F,VVS2,62.4,58.0,6.74,6.89,4.26,10835
0.3,Ideal,F,VS2,60.9,56.0,4.35,4.39,2.66,573
2.11,Premium,H,SI2,60.9,59.0,8.3,8.25,5.04,12633
1.11,Premium,H,SI1,,58.0,6.63,6.59,4.09,4960
0.7,Ideal,G,VVS1,61.6,55.0,5.72,5.75,3.53,3073
2.01,Fair,I,SI2,,58.0,7.93,7.69,5.21,10711
1.0,Ideal,D,SI1,60.2,57.0,6.48,6.54,3.92,4774
1.0,Fair,D,SI2,65.0,56.0,6.27,6.23,4.06,3965
0.43,Ideal,D,VS2,62.0,55.0,4.86,4.81,3.0,1129
0.4,Very Good,D,VS2,62.3,58.0,4.69,4.72,2.93,746
0.41,Premium,E,SI1,60.4,58.0,4.79,4.75,2.88,930
0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,507
0.7,Very Good,D,SI1,61.8,55.0,5.73,5.76,3.55,2726
0.32,Ideal,D,SI2,61.8,55.0,4.42,4.38,2.72,612
0.5,Very Good,I,VVS1,62.8,61.0,4.98,5.05,3.15,1448
0.41,Ideal,G,IF,61.5,57.0,4.78,4.82,2.95,1269
0.92,Ideal,I,SI1,,57.0,6.22,6.27,3.86,4488
1.57,Premium,J,VS2,59.9,57.0,7.56,7.52,4.52,6629
0.3,Ideal,D,VVS2,62.2,55.0,4.32,4.33,2.69,814
0.58,Good,F,SI1,63.1,57.0,5.29,5.33,3.35,1388
1.0,Good,G,VS2,59.1,62.0,6.42,6.45,3.8,6369
1.5,Premium,E,SI2,61.5,60.0,7.29,7.22,4.46,7182
0.38,Ideal,F,VS2,61.2,57.0,4.67,4.64,2.85,889
1.6,Ideal,J,VS1,62.1,57.0,7.46,7.54,4.66,8904
0.35,Premium,E,VS2,59.2,58.0,4.59,4.63,2.73,767
0.33,Ideal,I,VVS2,62.4,56.0,4.43,4.41,2.76,743
0.75,Good,E,VS1,63.1,55.0,5.8,5.83,3.67,3231
0.41,Ideal,E,SI2,59.8,55.0,4.93,4.81,2.91,876
1.74,Very Good,H,I1,63.2,55.0,7.62,7.59,4.8,4677
0.31,Ideal,H,IF,62.1,54.0,4.37,4.33,2.7,1046
0.31,Premium,E,VS2,61.3,60.0,4.32,4.39,2.67,680
1.52,Premium,E,VS1,60.6,58.0,7.44,7.38,4.49,16779
0.33,Very Good,H,VS1,59.0,62.0,4.49,4.52,2.66,540
1.05,Very Good,I,SI1,62.6,56.0,6.49,6.45,4.05,4688
1.11,Premium,E,SI2,,58.0,6.61,6.63,4.14,4581
1.07,Ideal,E,VVS2,61.4,56.0,6.65,6.55,4.05,10043
0.53,Ideal,F,VVS2,62.2,56.0,5.18,5.2,3.23,2158
0.5,Good,G,VVS2,63.4,57.0,5.06,5.1,3.22,1715
2.01,Premium,I,VS2,60.3,58.0,8.22,8.16,4.94,17826
1.52,Premium,G,VVS1,60.4,59.0,7.48,7.38,4.49,16104
0.41,Ideal,E,VS1,62.0,55.0,4.74,4.77,2.95,1079
2.2,Premium,I,SI2,61.8,54.0,8.45,8.4,5.2,13719
1.27,Very Good,J,VS2,61.8,60.0,6.9,6.94,4.28,5455
0.5,Premium,F,SI1,60.1,59.0,5.17,5.14,3.1,1332
1.31,Very Good,G,VVS2,62.2,59.0,6.91,6.98,4.32,11108
0.49,Very Good,G,VS2,60.1,56.0,5.13,5.15,3.09,1198
0.5,Good,E,VS2,59.8,57.0,5.12,5.18,3.08,1395
1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,7840
2.2,Premium,J,SI2,60.9,60.0,8.42,8.34,5.1,13065
1.01,Very Good,E,VS2,59.3,59.0,6.5,6.56,3.87,5760
1.2,Ideal,E,VS2,61.3,56.0,6.89,6.84,4.21,10214
1.0,Premium,E,VS2,60.4,57.0,6.49,6.46,3.91,6720
2.03,Premium,E,SI2,61.5,59.0,8.16,8.24,5.04,18310
1.01,Good,E,SI1,63.6,60.0,6.38,6.32,4.04,5226
0.63,Premium,E,SI1,58.8,59.0,5.68,5.62,3.32,1846
0.72,Ideal,E,SI1,62.7,55.0,5.64,5.69,3.55,2886
1.01,Ideal,F,SI2,62.4,56.0,6.44,6.38,4.0,3733
0.39,Very Good,G,SI2,62.7,54.0,4.64,4.71,2.93,581
1.02,Very Good,H,VS1,61.4,56.5,6.44,6.47,3.97,6204
1.24,Ideal,F,VVS2,62.0,57.0,6.86,6.91,4.27,12059
0.32,Ideal,F,IF,62.5,54.0,4.38,4.42,2.75,943
1.2,Premium,I,VS2,62.6,61.0,6.76,6.68,4.21,5645
0.61,Ideal,E,VS1,61.3,54.0,5.53,5.5,3.38,3004
1.52,Ideal,H,SI1,60.1,60.0,7.5,7.42,4.48,9235
0.56,Ideal,D,VS2,61.1,56.0,5.3,5.33,3.25,1963
1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,5494
0.79,Ideal,H,SI1,61.4,56.0,5.93,5.96,3.65,3167
1.7,Premium,E,SI2,59.8,59.0,7.76,7.66,4.61,9596
0.56,Very Good,D,SI1,,57.0,5.22,5.19,3.29,1777
1.01,Ideal,H,VS2,62.7,56.0,6.4,6.35,4.0,5260
1.1,Ideal,F,SI1,61.4,55.0,6.65,6.68,4.09,6146
0.51,Ideal,D,SI2,61.9,56.0,5.15,5.1,3.17,1359
0.78,Ideal,G,SI1,61.0,57.0,5.94,5.99,3.64,2496
1.01,Very Good,F,SI2,60.0,59.0,6.48,6.61,3.93,4416
1.11,Ideal,I,SI1,61.9,55.0,6.65,6.66,4.12,5329
1.01,Premium,E,IF,62.6,58.0,6.44,6.37,4.01,11491
1.03,Ideal,F,VS1,62.1,55.0,6.47,6.5,4.03,8169
1.01,Premium,I,SI1,61.6,58.0,6.45,6.51,3.99,3944
1.04,Ideal,H,SI2,62.2,56.0,6.51,6.48,4.04,4077
0.43,Ideal,G,VS1,62.3,56.0,4.82,4.85,3.01,943
0.42,Premium,D,VVS2,59.6,59.0,4.96,4.9,2.94,1210
0.91,Good,F,SI2,56.9,62.0,6.51,6.45,3.69,2461
0.51,Ideal,G,VS1,61.7,55.0,5.14,5.17,3.18,1656
0.3,Premium,H,VS2,62.9,59.0,4.3,4.26,2.69,608
2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,6346
0.84,Premium,F,SI1,59.0,59.0,6.18,6.13,3.63,3115
0.32,Ideal,G,IF,62.0,54.0,4.42,4.45,2.75,918
1.0,Fair,G,VVS2,66.9,55.0,6.2,6.17,4.14,4534
0.58,Ideal,I,SI2,61.3,56.0,5.38,5.45,3.32,1158
1.14,Ideal,D,VS1,59.8,57.0,6.83,6.74,4.06,9193
0.9,Very Good,E,VVS2,62.2,60.0,6.04,6.12,3.78,6289
0.32,Ideal,H,VS1,60.2,56.0,4.44,4.49,2.69,561
0.31,Ideal,F,VVS1,61.8,56.0,4.34,4.36,2.69,897
0.57,Ideal,F,VVS1,61.9,54.8,5.3,5.36,3.3,2339
1.0,Fair,H,VS1,64.1,60.0,6.3,6.22,4.01,4732
0.72,Good,H,VS1,60.0,61.2,5.74,5.83,3.47,2637
1.01,Good,G,VS2,63.7,56.0,6.4,6.32,4.05,5701
0.9,Good,G,SI2,58.4,55.0,6.34,6.39,3.72,3269
0.72,Ideal,D,SI1,60.8,57.0,5.75,5.76,3.5,2757
1.59,Very Good,D,VS2,61.4,60.0,7.47,7.6,4.63,12846
0.74,Premium,D,SI1,59.5,60.0,5.95,5.88,3.52,2369
0.7,Premium,J,SI1,63.0,56.0,5.66,5.61,3.55,1827
0.31,Premium,D,SI2,62.1,59.0,4.35,4.31,2.69,593
1.58,Premium,D,SI1,60.2,58.0,7.6,7.46,4.56,13329
1.35,Very Good,I,VS2,61.7,59.0,7.05,7.09,4.36,6884
0.57,Good,G,VS2,64.1,55.0,5.28,5.27,3.38,1613
0.4,Ideal,G,VVS1,61.8,56.0,4.72,4.75,2.92,1097
0.36,Ideal,F,SI1,60.1,56.0,4.62,4.67,2.79,600
0.5,Good,E,VVS2,58.9,61.0,5.18,5.2,3.06,2183
0.54,Premium,F,IF,61.9,60.0,5.26,5.21,3.24,2391
0.92,Very Good,E,SI1,62.1,58.0,6.15,6.22,3.84,4562
1.0,Good,J,VVS2,63.7,57.0,6.34,6.31,4.03,3265
0.75,Premium,E,SI1,61.1,59.0,5.86,5.83,3.57,2814
2.3,Premium,J,SI2,59.7,58.0,8.63,8.68,5.17,13560
0.29,Very Good,E,VVS2,60.9,57.0,4.29,4.32,2.62,674
1.1,Very Good,I,SI1,63.5,57.0,6.55,6.53,4.15,3573
0.48,Ideal,G,SI2,62.0,54.0,5.04,5.06,3.13,841
0.28,Very Good,E,VVS2,61.0,57.0,4.22,4.25,2.58,707
0.27,Very Good,F,VVS2,61.8,57.0,4.15,4.17,2.57,682
0.32,Premium,G,VS2,60.8,59.0,4.44,4.41,2.69,720
0.28,Ideal,F,VVS2,62.5,57.0,4.18,4.21,2.62,642
