carat,cut,color,clarity,depth,table,x,y,z,price
0.4,Ideal,E,SI1,60.5,57.0,4.77,4.81,2.9,737
0.73,Ideal,E,SI1,61.8,56.0,5.77,5.81,3.58,2728
0.24,Premium,H,VVS1,61.2,58.0,3.96,4.01,2.44,432
0.54,Ideal,E,VS1,62.0,56.0,5.17,5.25,3.23,1939
0.36,Ideal,G,SI1,,55.0,4.59,4.54,2.86,689
0.32,Very Good,F,VVS2,63.2,52.0,4.38,4.39,2.77,683
0.36,Premium,D,SI2,63.0,59.0,4.52,4.49,2.84,643
0.52,Ideal,F,SI1,61.6,57.0,5.16,5.19,3.19,1250
1.03,Premium,D,SI2,60.6,60.0,6.52,6.46,3.93,5076
1.01,Very Good,E,VS2,63.3,56.0,6.34,6.37,4.02,6522
1.03,Very Good,F,SI2,61.8,59.0,6.43,6.48,3.99,4414
0.71,Fair,F,SI1,59.8,70.0,5.89,5.72,3.48,2458
0.41,Ideal,H,VVS1,61.5,55.0,4.79,4.81,2.95,945
1.0,Good,J,SI1,61.7,62.0,6.37,6.4,3.94,3690
0.95,Ideal,G,IF,59.8,59.0,6.36,6.43,3.82,6951
1.32,Very Good,J,VS2,62.1,57.0,7.01,7.04,4.36,6079
0.7,Good,I,SI1,64.3,57.0,5.63,5.59,3.61,2142
0.28,Very Good,E,VVS2,60.2,58.0,4.24,4.27,2.56,604
2.02,Good,G,SI2,57.5,61.0,8.37,8.35,4.81,12929
0.71,Very Good,E,VS2,63.5,59.0,5.68,5.59,3.58,2858
0.32,Ideal,H,SI1,61.8,55.0,4.39,4.41,2.72,479
0.71,Fair,H,SI1,65.1,56.0,5.63,5.55,3.64,2112
0.74,Good,D,SI1,63.1,59.0,5.71,5.74,3.61,2753
1.15,Premium,D,SI1,61.7,58.0,6.76,6.69,4.15,6041
1.05,Premium,E,SI2,61.5,59.0,6.52,6.58,4.03,4139
1.09,Ideal,J,SI2,62.0,55.0,6.58,6.64,4.1,5034
0.31,Premium,E,SI1,61.2,58.0,4.38,4.34,2.67,651
0.73,Premium,E,VS1,60.9,61.0,5.81,5.79,3.53,3311
0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,579
0.34,Premium,I,SI1,60.4,56.0,4.56,4.54,2.75,589
1.02,Premium,G,SI1,61.7,58.0,6.47,6.37,3.96,5169
0.42,Very Good,E,VS1,62.1,55.0,4.81,4.85,3.0,1105
0.3,Ideal,E,VVS1,60.5,57.0,4.34,4.39,2.64,895
0.32,Ideal,I,VS1,62.3,57.0,4.42,4.37,2.74,648
0.52,Premium,G,VS1,,60.0,5.19,5.13,3.16,1815
0.55,Ideal,D,VS1,61.7,55.0,5.25,5.26,3.24,1890
1.02,Very Good,F,SI1,62.2,56.0,6.39,6.43,3.99,5222
0.59,Premium,I,IF,61.2,58.0,5.38,5.41,3.3,1866
0.31,Good,E,SI1,63.3,55.0,4.31,4.35,2.74,544
0.3,Ideal,I,VS1,61.6,56.0,4.36,4.31,2.67,608
0.31,Good,D,SI1,63.9,54.0,4.27,4.3,2.74,571
1.71,Good,G,SI2,63.7,57.0,7.54,7.5,4.79,6847
1.05,Premium,G,VS2,62.5,55.0,6.59,6.54,4.1,5927
0.38,Ideal,F,VS1,62.0,54.0,4.65,4.68,2.89,865
1.0,Premium,D,VS1,62.1,55.0,6.41,6.34,3.96,7812
1.24,Very Good,I,VS1,61.4,63.0,6.89,6.88,4.23,5444
1.15,Ideal,I,SI1,62.3,57.0,6.74,6.67,4.18,4925
0.28,Ideal,G,VVS2,61.6,56.0,4.18,4.2,2.58,586
1.71,Very Good,F,SI1,63.3,53.0,7.54,7.59,4.79,13152
0.41,Very Good,E,SI1,60.5,61.0,4.78,4.8,2.9,755
0.41,Premium,D,SI2,62.0,58.0,4.74,4.78,2.95,683
0.3,Very Good,D,SI1,61.0,60.0,4.3,4.35,2.64,552
0.56,Ideal,D,VS2,62.1,57.0,5.25,5.28,3.27,1963
0.4,Ideal,E,VVS2,62.2,56.0,4.78,4.71,2.95,1238
0.5,Premium,F,VS1,62.3,55.0,5.09,5.06,3.16,1838
0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,1221
0.24,Very Good,H,VVS2,61.5,56.0,3.99,4.01,2.46,449
0.52,Ideal,D,VVS2,62.3,56.0,5.12,5.15,3.2,2362
2.31,Very Good,I,SI1,62.5,55.0,8.43,8.5,5.29,16801
0.7,Very Good,F,SI1,61.4,59.0,5.67,5.7,3.49,2312
0.7,Premium,G,VVS2,61.8,58.0,5.67,5.63,3.49,2874
0.64,Ideal,H,SI2,60.8,56.0,5.57,5.61,3.4,1125
0.92,Very Good,F,SI1,62.9,56.0,6.2,6.24,3.91,4037
0.55,Premium,G,SI1,61.3,59.0,5.28,5.23,3.22,1415
1.06,Premium,F,VS2,62.2,57.0,6.58,6.53,4.08,6947
0.5,Very Good,H,VS2,62.9,58.0,5.08,5.1,3.2,1337
0.96,Ideal,F,VS1,61.7,56.0,6.4,6.34,3.93,4333
0.92,Ideal,H,VS2,62.2,55.0,6.21,6.27,3.88,4568
1.5,Very Good,G,VS2,63.5,54.0,7.26,7.22,4.6,13239
1.12,Premium,I,SI1,62.0,56.0,6.73,6.65,4.15,4641
0.51,Very Good,G,VVS1,60.1,56.0,5.16,5.35,3.16,2005
1.83,Ideal,H,SI1,61.5,56.0,7.87,7.81,4.82,15032
0.71,Ideal,F,SI1,61.9,56.0,5.69,5.74,3.54,2999
1.0,Ideal,F,SI2,62.3,56.0,6.34,6.27,3.93,3696
1.71,Ideal,J,VS1,62.4,56.0,7.59,7.63,4.75,10309
0.9,Ideal,D,SI2,60.9,57.0,6.2,6.24,3.79,3798
0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,1094
0.38,Premium,I,VS2,60.2,58.0,4.75,4.69,2.84,812
0.52,Premium,G,SI2,61.4,56.0,5.27,5.18,3.2,1235
0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,874
0.3,Ideal,H,VVS1,62.2,57.0,4.28,4.31,2.67,665
0.51,Good,D,SI2,64.2,56.0,5.05,5.02,3.23,1232
0.38,Very Good,E,VS2,60.4,58.0,4.67,4.7,2.83,744
1.03,Ideal,G,VS1,61.7,56.0,6.47,6.53,4.01,7587
0.37,Ideal,E,SI1,61.9,56.0,4.57,4.6,2.84,649
1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,5494
0.59,Ideal,G,VS2,62.9,56.0,5.35,5.33,3.36,1622
0.38,Very Good,D,VS2,63.1,55.0,4.6,4.59,2.9,1005
1.34,Ideal,G,SI2,62.0,55.0,7.06,7.03,4.37,5358
0.7,Good,E,SI2,63.6,65.0,5.67,5.55,3.57,2032
0.73,Premium,F,VS2,59.9,58.0,5.87,5.84,3.51,2882
1.07,Very Good,H,VS2,61.3,58.0,6.59,6.62,4.05,5820
0.38,Good,E,SI1,62.8,61.0,4.6,4.67,2.91,641
0.51,Ideal,D,VS2,60.9,56.0,5.16,5.19,3.15,1787
0.91,Good,G,SI1,63.5,61.0,6.05,6.1,3.86,3776
0.7,Premium,D,SI2,60.6,58.0,5.75,5.7,3.47,2596
0.37,Very Good,F,SI1,62.3,59.0,4.57,4.61,2.86,616
1.04,Fair,D,SI2,65.8,58.0,6.32,6.25,4.13,3780
0.32,Ideal,H,VVS1,62.2,56.0,4.38,4.37,2.72,936
0.9,Premium,I,VVS2,60.9,59.0,6.25,6.22,3.8,3730
1.9,Fair,H,SI2,67.1,64.0,7.57,7.52,5.06,8576
0.7,Very Good,E,SI2,,59.0,5.7,5.74,3.52,2464
1.0,Good,D,SI2,61.5,63.0,6.27,6.32,3.87,4218
1.52,Very Good,I,VS2,62.3,58.0,7.32,7.28,4.55,10051
0.71,Very Good,J,SI1,63.5,58.0,5.63,5.67,3.59,1917
1.0,Good,H,VS1,61.8,61.0,6.4,6.31,3.93,5219
0.52,Ideal,H,VVS1,61.7,53.0,5.19,5.25,3.22,1893
1.2,Very Good,I,SI1,62.6,58.2,6.71,6.74,4.21,5280
0.89,Good,F,SI1,64.3,55.0,6.12,6.01,3.9,3663
1.37,Very Good,J,SI2,60.7,60.0,7.07,7.19,4.33,5063
1.14,Premium,G,VS2,61.2,58.0,6.75,6.71,4.12,6619
0.3,Premium,E,VS2,59.9,59.0,4.38,4.33,2.61,844
1.0,Good,I,SI2,63.9,60.0,6.3,6.26,4.01,3528
0.81,Ideal,F,SI1,61.5,57.0,6.01,6.06,3.71,3422
0.96,Very Good,G,SI2,63.1,56.0,6.29,6.22,3.95,3951
1.0,Premium,H,VS2,59.6,59.0,6.54,6.47,3.88,5069
0.32,Ideal,D,VS2,61.7,54.0,4.43,4.38,2.72,972
0.9,Very Good,G,VS2,61.5,60.0,6.13,6.16,3.78,4386
0.51,Very Good,G,VS2,62.4,57.0,5.09,5.11,3.18,1438
0.3,Good,F,VS2,63.1,55.0,4.24,4.29,2.69,484
1.04,Premium,D,VS1,62.3,59.0,6.48,6.39,4.01,8341
0.31,Ideal,G,VS2,62.2,53.0,4.37,4.38,2.72,562
0.79,Ideal,G,SI1,62.3,57.0,5.9,5.85,3.66,2898
0.72,Ideal,E,SI2,61.4,55.0,5.78,5.8,3.56,2526
0.43,Premium,D,SI1,61.2,58.0,4.87,4.83,2.97,1064
0.42,Ideal,D,VVS1,61.8,55.0,4.83,4.85,2.99,1547
0.33,Ideal,E,VVS2,61.7,57.0,4.44,4.41,2.73,1114
0.31,Premium,H,IF,60.5,58.0,4.44,4.38,2.67,1046
0.33,Ideal,G,VS1,61.9,56.0,4.48,4.44,2.76,854
0.31,Ideal,D,SI1,61.5,55.0,4.38,4.4,2.7,692
0.3,Ideal,D,VS1,62.0,54.0,4.3,4.34,2.68,661
1.54,Ideal,H,SI2,61.8,57.0,7.43,7.35,4.57,6095
2.01,Ideal,F,SI2,62.2,56.0,8.05,8.08,5.02,17078
1.17,Premium,F,SI2,59.6,60.0,6.88,6.85,4.09,4324
2.01,Premium,I,SI1,60.2,59.0,8.18,8.12,4.91,17474
0.3,Ideal,F,SI1,62.4,55.0,4.3,4.32,2.69,475
0.32,Very Good,D,VVS1,61.9,54.0,4.42,4.46,2.75,983
0.3,Ideal,H,VS2,60.7,57.0,4.37,4.33,2.64,608
0.5,Very Good,D,SI2,63.4,59.0,5.03,5.0,3.18,1243
0.51,Ideal,D,VS1,62.5,57.0,5.13,5.08,3.19,1873
1.5,Ideal,H,VS1,61.3,55.0,7.37,7.34,4.51,10080
0.41,Premium,G,VS1,60.2,59.0,4.79,4.84,2.9,899
1.07,Ideal,H,SI1,62.1,57.0,6.5,6.55,4.05,5220
0.92,Very Good,G,SI1,63.8,57.0,6.13,6.16,3.92,3724
0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,639
1.48,Very Good,H,SI2,62.3,58.0,7.18,7.23,4.49,7244
0.31,Ideal,F,VVS1,61.4,56.0,4.37,4.4,2.69,840
0.33,Premium,G,VS1,61.3,58.0,4.42,4.45,2.72,666
1.14,Ideal,G,VVS2,61.0,56.0,6.74,6.76,4.12,9013
0.43,Ideal,E,VVS2,62.0,57.0,4.84,4.87,3.01,1245
0.28,Ideal,E,VVS2,62.4,56.0,4.16,4.2,2.61,646
0.47,Ideal,H,SI2,62.4,53.0,4.98,5.02,3.12,782
0.9,Very Good,F,SI1,61.7,60.0,6.16,6.22,3.82,3950
2.01,Good,E,SI2,62.3,61.0,7.99,8.04,4.99,17115
0.5,Ideal,H,IF,61.1,58.0,5.1,5.14,3.13,1844
0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1046
0.9,Ideal,G,SI2,62.4,57.0,6.16,6.13,3.84,2968
1.06,Ideal,E,SI2,60.7,57.0,6.61,6.59,4.0,3977
0.3,Very Good,G,VVS2,62.9,55.0,4.3,4.32,2.71,684
1.01,Very Good,H,SI2,63.9,56.0,6.29,6.38,4.05,4023
1.2,Ideal,G,VS2,62.6,57.0,6.74,6.81,4.24,7413
0.81,Premium,D,SI2,61.7,58.0,5.97,5.93,3.67,2994
1.01,Ideal,G,VS2,59.7,57.0,6.49,6.44,3.86,6024
0.4,Very Good,H,VS2,59.1,61.0,4.81,4.84,2.85,737
0.72,Fair,H,SI2,66.0,60.0,5.58,5.51,3.66,1799
0.9,Ideal,I,VS1,60.9,60.0,6.2,6.24,3.79,4492
0.31,Ideal,F,VVS1,60.7,56.0,4.4,4.37,2.66,878
0.3,Ideal,E,VVS2,62.3,54.1,4.28,4.34,2.69,779
1.1,Ideal,F,SI1,61.4,55.0,6.65,6.68,4.09,6146
0.59,Ideal,E,VS2,61.4,56.0,5.33,5.42,3.3,1755
1.32,Premium,H,SI2,59.4,54.0,7.21,7.09,4.25,4879
1.18,Ideal,I,VS1,62.6,55.3,6.73,6.79,4.24,6541
0.41,Ideal,F,SI2,61.1,57.0,4.8,4.86,2.95,703
0.41,Ideal,G,IF,62.0,55.0,4.8,4.81,2.98,1425
0.36,Premium,J,SI1,61.6,60.0,4.58,4.54,2.81,527
0.31,Ideal,G,VVS1,61.8,55.0,4.35,4.39,2.7,743
1.51,Very Good,G,VS1,62.9,58.0,7.32,7.41,4.63,13378
1.04,Ideal,F,SI2,62.6,57.0,6.48,6.45,4.05,4630
0.32,Ideal,E,VS2,61.9,55.0,4.43,4.42,2.74,900
0.31,Very Good,F,SI1,63.5,56.0,4.33,4.3,2.74,663
1.24,Premium,F,SI1,61.6,59.0,6.86,6.9,4.24,6874
0.4,Good,E,SI1,63.2,58.0,4.66,4.7,2.96,687
2.01,Good,I,VS2,65.0,57.0,7.85,7.99,5.15,17497
2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,17422
0.32,Ideal,G,IF,60.9,57.0,4.41,4.46,2.7,918
1.56,Ideal,H,SI2,62.3,55.0,7.39,7.35,4.59,6716
0.31,Ideal,G,VVS2,61.7,54.0,4.38,4.34,2.69,907
0.3,Premium,D,VVS2,60.7,59.0,4.33,4.34,2.63,741
0.4,Very Good,D,SI1,63.5,55.0,4.72,4.67,2.98,924
1.03,Ideal,F,SI2,62.4,57.0,6.43,6.38,4.0,3807
0.34,Very Good,G,SI1,61.5,56.0,4.45,4.52,2.76,507
0.58,Ideal,D,SI1,61.1,57.0,5.36,5.41,3.29,1737
0.78,Ideal,G,SI1,60.6,57.0,5.95,5.97,3.61,3004
0.34,Ideal,F,VVS1,62.0,56.0,4.45,4.49,2.77,967
0.32,Very Good,G,VS2,58.4,57.0,4.51,4.53,2.64,524
1.53,Ideal,I,VS2,61.5,56.0,7.39,7.44,4.55,11434
1.47,Premium,F,SI2,61.6,60.0,7.38,7.33,4.53,8314
2.01,Premium,E,SI2,58.7,54.0,8.27,8.2,4.83,16064
0.52,Ideal,E,SI2,61.8,57.0,5.14,5.18,3.19,1146
1.06,Very Good,D,SI1,59.3,60.0,6.64,6.71,3.96,6062
0.8,Good,F,SI1,63.8,59.0,5.87,5.83,3.73,2890
0.76,Ideal,F,VS2,61.6,55.0,5.88,5.9,3.63,2725
0.32,Premium,H,SI1,62.0,58.0,4.38,4.39,2.72,461
0.91,Premium,G,VVS2,61.8,58.0,6.16,6.24,3.83,5259
2.01,Ideal,E,SI2,62.1,57.0,8.0,7.88,4.93,13387
1.11,Very Good,G,VS2,,56.0,6.62,6.54,4.18,4834
1.27,Ideal,H,SI2,61.8,57.0,6.93,6.96,4.29,6403
1.1,Premium,G,VS2,62.8,58.0,6.6,6.58,4.14,6387
1.21,Very Good,H,VS1,62.0,58.0,6.76,6.91,4.24,7279
0.9,Very Good,D,SI1,62.5,63.0,6.14,6.11,3.83,3997
0.5,Ideal,D,VS2,61.9,59.0,5.07,5.1,3.15,1712
1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,3580
2.13,Ideal,H,SI1,62.2,55.0,8.2,8.27,5.12,18275
1.73,Very Good,I,SI2,62.0,58.0,7.6,7.69,4.74,9292
1.01,Premium,H,VS2,61.0,61.0,6.47,6.39,3.92,5190
1.01,Premium,J,SI2,62.5,62.0,6.41,6.36,3.99,3563
1.51,Premium,D,VS1,62.9,54.0,7.29,7.22,4.56,17515
1.01,Premium,F,SI2,61.9,58.0,6.39,6.34,3.94,4676
0.35,Ideal,G,IF,61.4,55.0,4.59,4.56,2.81,1116
1.55,Ideal,D,SI1,61.7,57.0,7.47,7.43,4.59,9565
0.33,Ideal,G,VS1,62.1,54.0,4.47,4.45,2.77,854
0.31,Ideal,F,VVS1,62.4,55.0,4.33,4.36,2.71,828
0.85,Ideal,D,VS2,61.9,55.0,6.07,6.14,3.78,3821
0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1637
0.32,Ideal,H,VS2,62.0,57.0,4.35,4.39,2.71,505
0.76,Premium,G,VS1,59.6,57.0,6.01,5.91,3.55,2937
1.86,Very Good,J,VS2,,55.0,7.81,7.9,4.91,10798
0.71,Ideal,D,VS2,62.3,56.0,5.68,5.72,3.55,3137
0.71,Ideal,H,SI2,61.5,56.0,5.71,5.74,3.52,2122
0.38,Ideal,F,VS1,,57.0,4.65,4.67,2.86,929
0.33,Ideal,D,SI1,60.9,56.0,4.46,4.5,2.73,736
0.54,Premium,E,SI1,61.6,61.0,5.23,5.2,3.21,1637
1.01,Very Good,E,SI1,63.1,57.0,6.33,6.44,4.03,5085
0.32,Premium,H,VS1,62.8,58.0,4.37,4.35,2.74,720
1.38,Ideal,G,SI2,61.4,55.0,7.2,7.17,4.41,7094
0.73,Premium,I,VS1,61.2,59.0,5.84,5.82,3.57,2393
0.44,Good,E,SI1,63.4,57.0,4.81,4.85,3.06,756
0.3,Premium,E,VS2,62.1,59.0,4.29,4.27,2.66,844
0.31,Very Good,H,VS1,61.7,61.0,4.31,4.34,2.67,544
1.0,Very Good,G,VS2,63.5,59.0,6.33,6.23,3.99,5967
1.25,Very Good,F,VS2,62.5,59.0,6.81,6.89,4.28,9377
1.09,Very Good,G,VS2,59.9,56.0,6.59,6.73,3.99,5783
1.11,Premium,G,SI1,60.9,59.0,6.69,6.64,4.07,4096
1.08,Very Good,I,SI1,62.2,57.0,6.57,6.54,4.08,4933
1.01,Good,E,SI2,63.9,58.0,6.37,6.31,4.05,3737
0.3,Ideal,G,IF,61.4,57.0,4.3,4.33,2.65,863
1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,4058
0.32,Ideal,H,SI1,61.5,55.0,4.41,4.43,2.72,434
0.7,Good,H,VVS2,62.1,64.0,5.62,5.65,3.5,2767
0.75,Ideal,H,VVS2,62.0,55.1,5.83,5.85,3.62,2992
2.02,Good,J,SI1,63.5,60.0,7.93,7.98,5.05,12798
1.2,Ideal,H,SI1,62.2,58.0,6.81,6.77,4.22,6569
1.01,Premium,F,VS2,60.9,58.0,6.47,6.41,3.92,6446
1.25,Ideal,E,VVS2,60.9,60.0,6.93,6.97,4.23,13006
1.17,Premium,H,SI1,62.5,57.0,6.79,6.75,4.23,5751
1.01,Ideal,E,VVS1,62.0,57.0,6.45,6.39,3.98,11154
1.6,Very Good,I,VVS1,59.8,56.0,7.6,7.68,4.57,11170
2.0,Very Good,H,SI1,63.2,54.0,7.97,7.88,5.01,13320
1.0,Very Good,E,SI1,63.5,61.0,6.33,6.24,3.99,5174
0.3,Ideal,H,VS2,61.9,54.6,4.27,4.33,2.67,486
1.51,Very Good,J,SI2,62.8,59.0,7.23,7.26,4.55,6773
1.72,Ideal,G,SI2,62.8,59.0,7.62,7.55,4.76,10268
0.9,Fair,H,VS1,65.9,60.0,5.99,5.96,3.94,3500
0.31,Good,D,SI2,63.1,54.0,4.33,4.38,2.75,462
0.25,Ideal,G,VS1,62.0,54.0,4.06,4.07,2.52,438
0.57,Ideal,F,VS2,61.7,57.0,5.36,5.33,3.3,1847
0.43,Good,I,VS2,58.0,57.0,4.96,5.01,2.89,696
1.08,Premium,F,SI2,59.9,58.0,6.75,6.66,4.01,3931
0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1771
0.25,Ideal,G,VS1,62.5,55.0,4.0,4.02,2.51,454
1.5,Good,J,VS2,63.6,58.0,7.23,7.2,4.59,7308
0.72,Ideal,G,SI2,62.3,54.0,5.76,5.79,3.6,2295
0.31,Premium,G,VS1,62.4,58.0,4.31,4.34,2.7,625
1.2,Ideal,I,VS2,61.5,57.0,6.8,6.75,4.17,5880
0.91,Premium,E,SI1,60.5,61.0,6.23,6.19,3.76,4138
1.0,Premium,D,SI1,62.3,60.0,6.23,6.19,3.87,4469
1.54,Premium,D,VS2,62.7,59.0,7.33,7.29,4.58,16921
2.24,Ideal,I,SI2,61.7,58.0,8.43,8.37,5.18,16709
0.71,Premium,H,VS1,62.8,58.0,5.7,5.67,3.57,2398
1.13,Premium,H,VS1,58.9,58.0,6.81,6.78,4.0,6005
0.23,Very Good,E,VVS2,60.0,56.0,4.03,4.07,2.43,530
0.23,Very Good,D,VVS2,60.4,59.0,3.95,4.0,2.4,530
1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,4656
0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,3205
0.7,Ideal,G,VS1,61.4,55.0,5.74,5.69,3.51,2573
1.52,Ideal,I,VS2,61.3,56.0,7.44,7.41,4.55,9278
0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,579
1.01,Good,H,SI2,63.5,60.0,6.23,6.31,3.98,3971
0.4,Good,H,SI2,63.8,57.0,4.7,4.67,2.99,720
0.33,Premium,I,VS1,61.6,60.0,4.45,4.42,2.73,668
1.01,Fair,J,VVS2,66.0,56.0,6.29,6.22,4.13,2998
1.17,Premium,J,SI1,61.9,58.0,6.77,6.73,4.18,4423
1.25,Premium,G,VVS1,62.0,58.0,6.96,6.87,4.29,7389
1.0,Good,J,VS2,57.6,58.0,6.59,6.56,3.79,3422
0.91,Premium,F,SI2,61.0,51.0,6.24,6.21,3.8,3546
0.56,Ideal,I,VVS1,62.0,57.0,5.29,5.33,3.29,1580
1.01,Very Good,F,VS2,59.9,61.0,6.46,6.5,3.88,5988
0.2,Premium,E,VS2,59.8,62.0,3.79,3.77,2.26,367
0.9,Very Good,G,SI1,63.4,54.0,6.11,6.16,3.89,3615
2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,18522
0.32,Ideal,H,VS2,61.3,56.0,4.42,4.45,2.72,523
0.43,Very Good,G,SI1,62.3,59.0,4.79,4.81,2.99,754
1.01,Ideal,F,SI2,62.4,56.0,6.44,6.38,4.0,3733
0.37,Good,D,SI1,63.7,55.0,4.59,4.55,2.91,874
0.8,Ideal,I,VS2,62.6,54.0,5.93,5.96,3.72,2694
0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,1179
1.09,Premium,D,SI2,62.2,59.0,6.49,6.46,4.03,4682
0.91,Very Good,F,VS2,60.8,57.0,6.24,6.25,3.8,4606
0.31,Ideal,E,VVS1,59.7,60.0,4.41,4.43,2.64,853
0.7,Ideal,F,SI1,62.8,56.0,5.63,5.68,3.55,2528
0.36,Very Good,E,SI1,61.3,56.0,4.58,4.62,2.82,631
2.21,Very Good,F,SI2,61.0,58.0,8.36,8.43,5.12,18483
0.31,Premium,F,VS2,62.3,59.0,4.34,4.29,2.69,802
0.7,Ideal,F,SI2,62.6,53.0,5.72,5.69,3.57,2011
0.3,Ideal,D,VS1,60.8,56.0,4.37,4.39,2.66,885
0.41,Premium,E,SI2,61.3,57.0,4.83,4.79,2.95,876
0.57,Very Good,J,VS2,60.2,62.0,5.33,5.4,3.23,1072
0.73,Premium,F,VS2,58.9,60.0,5.9,5.81,3.45,2446
1.58,Very Good,J,SI1,61.6,57.0,7.47,7.54,4.62,8057
0.31,Very Good,I,VS1,62.8,55.0,4.31,4.35,2.72,489
0.33,Ideal,H,VVS1,62.1,55.0,4.46,4.5,2.78,730
0.92,Very Good,D,SI2,60.2,61.0,6.27,6.32,3.79,3057
2.31,Very Good,I,SI1,62.5,55.0,8.39,8.44,5.26,17715
0.53,Ideal,F,VS1,61.7,56.0,5.2,5.22,3.21,1630
0.35,Ideal,D,VVS2,61.0,57.0,4.54,4.58,2.78,910
0.34,Ideal,E,SI1,61.7,56.0,4.49,4.52,2.78,596
0.31,Ideal,E,VS2,61.5,56.0,4.34,4.37,2.68,680
0.71,Premium,E,SI1,59.5,62.0,5.85,5.74,3.45,2629
1.05,Ideal,F,VVS2,61.5,57.0,6.51,6.57,4.02,9138
0.55,Ideal,G,VVS2,62.3,53.0,5.27,5.29,3.29,1799
2.0,Premium,G,SI1,59.3,60.0,8.19,8.13,4.84,14918
0.43,Premium,G,VVS1,62.3,59.0,4.83,4.77,2.99,1264
0.26,Ideal,F,VS1,62.3,56.0,4.1,4.08,2.55,580
0.52,Ideal,I,VVS1,60.1,56.0,5.24,5.27,3.16,1454
2.22,Very Good,I,SI2,63.2,57.0,8.28,8.23,5.22,16547
0.78,Ideal,F,SI2,59.7,57.0,6.01,5.98,3.58,2431
0.6,Ideal,F,SI1,61.5,58.0,5.38,5.41,3.32,1646
0.32,Ideal,G,VS1,63.0,55.0,4.38,4.35,2.75,828
0.37,Premium,F,VS2,62.7,58.0,4.55,4.58,2.86,746
0.31,Ideal,F,IF,62.1,56.0,4.36,4.33,2.7,1046
0.71,Ideal,H,VVS1,62.1,54.0,5.7,5.76,3.56,2918
0.31,Ideal,F,IF,61.1,55.0,4.41,4.43,2.7,901
0.33,Premium,E,SI1,61.1,58.0,4.47,4.43,2.72,743
1.1,Ideal,H,SI2,61.9,56.0,6.65,6.63,4.11,4250
0.77,Ideal,F,SI1,61.3,56.0,5.91,5.94,3.63,2717
1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4648
0.7,Ideal,F,VVS2,61.5,56.0,5.7,5.78,3.53,4439
0.58,Very Good,I,VS2,61.7,54.1,5.37,5.4,3.32,1408
0.36,Ideal,H,VVS2,62.3,57.0,4.52,4.57,2.83,726
1.01,Fair,J,SI2,66.9,58.0,6.13,6.07,4.08,2683
0.24,Very Good,G,VVS1,61.7,56.0,3.98,4.02,2.46,504
1.56,Premium,G,VS2,61.9,58.0,7.44,7.4,4.59,13299
0.86,Very Good,H,SI1,63.8,56.0,6.02,6.05,3.85,3115
0.72,Ideal,G,VS2,61.0,55.0,5.81,5.83,3.55,3547
1.5,Premium,I,VS2,62.9,58.0,7.17,7.08,4.48,8820
0.31,Ideal,E,VS2,60.5,56.0,4.41,4.38,2.66,872
0.3,Premium,G,VVS1,61.8,59.0,4.28,4.33,2.66,789
1.05,Good,E,I1,64.1,58.0,6.46,6.32,4.09,2066
1.2,Ideal,F,VS2,62.6,56.0,6.78,6.73,4.23,8486
1.01,Good,D,VS2,62.5,62.0,6.26,6.34,3.94,6563
0.83,Very Good,G,SI2,63.1,61.0,5.96,5.92,3.75,2259
0.7,Fair,D,VS2,65.2,59.0,5.58,5.55,3.63,2560
0.71,Very Good,H,SI1,63.5,57.0,5.67,5.63,3.59,2207
0.41,Very Good,H,SI2,61.5,59.0,4.8,4.82,2.96,593
0.75,Ideal,G,VS2,61.6,55.0,5.86,5.89,3.62,3073
1.01,Good,E,SI2,63.9,58.0,6.31,6.37,4.05,3546
0.36,Premium,E,SI2,60.6,59.0,4.61,4.57,2.78,648
1.21,Premium,E,SI1,63.0,57.0,6.75,6.7,4.24,6261
0.95,Premium,G,SI2,59.7,61.0,6.35,6.27,3.77,3830
1.76,Ideal,G,VS1,62.8,55.0,7.74,7.7,4.85,18178
0.76,Ideal,D,SI1,62.3,55.0,5.81,5.84,3.63,3732
0.36,Ideal,D,SI1,61.2,57.0,4.59,4.63,2.82,663
1.73,Very Good,H,VS2,61.7,56.0,7.64,7.7,4.73,12998
0.3,Ideal,D,VVS2,59.4,60.0,4.39,4.47,2.63,802
